"Name","Country","Type","Competition","Other_Names"
"Þór/KA","Iceland","Women","",""
"Aizawl FC","India","Men","I-League",""
"ATK","India","Men","","Atlético de Kolkata"
"Bengaluru FC","India","Men","Indian Super League",""
"Bharat FC","India","Men","",""
"Chennai City FC","India","Men","",""
"Chennaiyin FC","India","Men","Indian Super League",""
"Churchill Brothers FC Goa","India","Men","I-League",""
"Dempo SC","India","Men","",""
"DSK Shivajians FC","India","Men","",""
"FC Goa","India","Men","Indian Super League",""
"FC Pune City","India","Men","",""
"Gokulam Kerala FC","India","Men","I-League",""
"Hyderabad FC","India","Men","Indian Super League",""
"Indian Arrows","India","Men","",""
"Jamshedpur FC","India","Men","Indian Super League",""
"Kenkre FC","India","Men","I-League",""
"Kerala Blasters FC","India","Men","Indian Super League",""
"Minerva Punjab FC","India","Men","I-League",""
"Mohammedan SC","India","Men","I-League",""
"Mohun Bagan AC","India","Men","Indian Super League","ATK Mohun Bagan"
"Mumbai City FC","India","Men","Indian Super League",""
"Mumbai FC","India","Men","",""
"NEROCA FC","India","Men","I-League",""
"NorthEast United FC","India","Men","Indian Super League",""
"Odisha FC","India","Men","Indian Super League","Delhi Dynamos FC"
"Pune FC","India","Men","",""
"Quess East Bengal FC","India","Men","Indian Super League",""
"Rajasthan United FC","India","Men","I-League",""
"Rangdajied United FC","India","Men","",""
"Real Kashmir FC","India","Men","I-League",""
"Royal Wahingdoh FC","India","Men","",""
"Salgaocar FC","India","Men","",""
"Shillong Lajong FC","India","Men","",""
"Sporting Clube de Goa","India","Men","",""
"Sreenidi Deccan FC","India","Men","I-League",""
"Sudeva Delhi FC","India","Men","I-League",""
"TRAU FC","India","Men","I-League",""
"United SC","India","Men","",""
"Madura United","Indonesia","Men","",""
"Barito Putera","Indonesia","Men","",""
"Borneo Samarinda","Indonesia","Men","",""
"RANS Nusantara","Indonesia","Men","",""
"PSIS","Indonesia","Men","",""
"Persebaya","Indonesia","Men","",""
"PSS","Indonesia","Men","",""
"Bali United","Indonesia","Men","",""
"Dewa United","Indonesia","Men","",""
"PSM","Indonesia","Men","",""
"Persib","Indonesia","Men","",""
"Persija","Indonesia","Men","","Persija Jakarta"
"Persik","Indonesia","Men","",""
"Persis","Indonesia","Men","",""
"Persita","Indonesia","Men","",""
"Arema","Indonesia","Men","",""
"Persikabo 1973","Indonesia","Men","",""
"Bhayangkara","Indonesia","Men","",""
"FC Aboomoslem","Iran","Men","",""
"Bargh Shiraz FC","Iran","Men","",""
"Al-Diwaniya","Iraq","Men","",""
"Al-Hudood","Iraq","Men","",""
"Al-Kahrabaa","Iraq","Men","",""
"Al-Karkh","Iraq","Men","",""
"Al-Naft","Iraq","Men","",""
"Al-Najaf","Iraq","Men","",""
"Al-Qasim","Iraq","Men","",""
"Al-Quwa Al-Jawiya","Iraq","Men","",""
"Al-Shorta","Iraq","Men","",""
"Al-Sinaa","Iraq","Men","",""
"Al-Talaba","Iraq","Men","",""
"Al-Zawraa","Iraq","Men","",""
"Duhok","Iraq","Men","",""
"Erbil","Iraq","Men","",""
"Karbala","Iraq","Men","",""
"Naft Al-Basra","Iraq","Men","",""
"Naft Al-Wasat","Iraq","Men","",""
"Naft Maysan","Iraq","Men","",""
"Newroz","Iraq","Men","",""
"Zakho","Iraq","Men","",""
"ASA Tel Aviv University","Israel","Women","",""
"Beitar Jerusalem FC","Israel","Men","",""
"Bnei Sakhnin FC","Israel","Men","",""
"Bnei Yehuda Tel Aviv FC","Israel","Men","",""
"FC Ironi Ashdod","Israel","Men","",""
"FC Kiryat Gat","Israel","Women","",""
"FC Ramat HaSharon","Israel","Women","",""
"Hapoel Be'er Sheva FC","Israel","Men","","H. Beer Sheva"
"Hapoel Haifa FC","Israel","Men","",""
"Hapoel Ironi Kiryat Shmona FC","Israel","Men","",""
"Hapoel Petah Tikva FC","Israel","Men","",""
"Hapoel Ramat Gan Givatayim FC","Israel","Men","",""
"Hapoel Tel Aviv FC","Israel","Men","",""
"Maccabi Haifa FC","Israel","Men","",""
"Maccabi Netanya FC","Israel","Men","",""
"Maccabi Petah Tikva FC","Israel","Men","",""
"Maccabi Tel Aviv FC","Israel","Men","","M. Tel Aviv"
"A.D.C. Viterbese Castrense","Italy","Men","","AS Viterbese Castrense"
"AC Ancona","Italy","Men","","US Ancona 1905"
"AC Cesena","Italy","Men","",""
"AC ChievoVerona","Italy","Men","",""
"AC Delta Porto Tolle Rovigo","Italy","Men","","AC Delta Porto Tolle"
"AC Fanfulla 1874","Italy","Men","","ASD Fanfulla"
"AC Mantova","Italy","Men","","Mantova 1911 SSD"
"AC Milan","Italy","Women","Serie A",""
"AC Milan","Italy","Men","Serie A","Milan"
"AC Monza","Italy","Men","Serie A","AC Monza Brianza,SS Monza 1912"
"AC Pavia","Italy","Men","","FC Pavia 1911"
"AC Perugia Calcio","Italy","Men","","AC Perugia"
"AC Pisa 1909","Italy","Men","Serie B","Pisa Calcio"
"AC Prato","Italy","Men","",""
"AC Reggiana 1919","Italy","Men","Serie B","Reggio Audace FC"
"AC Renate","Italy","Men","",""
"AC Rezzato","Italy","Men","",""
"AC Rimini 1912","Italy","Men","",""
"AC Siena","Italy","Men","","Robur Siena"
"AC Tuttocuoio 1957 San Miniato","Italy","Men","","AC Tuttocuoio 1957"
"ACF Brescia Femminile","Italy","Women","",""
"ACF Fiorentina","Italy","Men","Serie A",""
"ACR Messina","Italy","Men","","ACR Messina 1947"
"Alma Juventus Fano 1906","Italy","Men","",""
"AS Cittadella","Italy","Men","Serie B",""
"AS Fasano","Italy","Men","","US Città di Fasano"
"AS Giana Erminio","Italy","Men","",""
"AS Gubbio 1910","Italy","Men","",""
"AS Livorno Calcio","Italy","Men","",""
"AS Melfi","Italy","Men","",""
"AS Pro Piacenza 1919","Italy","Men","",""
"AS Roma","Italy","Women","Serie A",""
"AS Roma","Italy","Men","Serie A",""
"AS Varese 1910","Italy","Men","","Varese Calcio"
"Ascoli Picchio FC 1898","Italy","Men","Serie B",""
"ASD AGSM Verona CF","Italy","Women","",""
"ASD Albalonga","Italy","Men","","SSD Albalonga Calcio"
"ASD Calcio Chieri 1955","Italy","Men","","Calcio Chieri 1955"
"ASD Calcio Pomigliano","Italy","Women","Serie A",""
"ASD FC Sassari Torres Femminile","Italy","Women","","SEF Torres 1903"
"ASD Fidelis Andria 1928","Italy","Men","","SS Fidelis Andria 1928"
"ASD Francavilla Calcio","Italy","Men","","Virtus Francavilla Calcio"
"ASD Gelbison Cilento Vallo della Lucania","Italy","Men","",""
"ASD Lanusei Calcio","Italy","Men","",""
"ASD Mozzanica","Italy","Women","","Atalanta Mozzanica"
"ASD Nerostellati Frattese","Italy","Men","","SSD Frattese Calcio"
"ASD Nocerina","Italy","Men","",""
"ASD Orobica Calcio Bergamo","Italy","Women","",""
"ASD Sambenedettese Calcio","Italy","Men","","SS Sambenedettese Calcio"
"ASD Sanremese","Italy","Men","","SSD Unione Sanremo"
"ASD Sassari Calcio Latte Dolci","Italy","Men","",""
"ASD Sicula Leonzio","Italy","Men","",""
"ASD Trastevere Calcio","Italy","Men","",""
"Associazione Sportiva Dilettantistica Terme Montecatini","Italy","Men","","AD Valdinievole Montecatini"
"Associazione Sportiva Pineto Calcio","Italy","Men","",""
"Atalanta BC","Italy","Men","Serie A",""
"Aurora Pro Patria 1919","Italy","Men","",""
"Bassano Virtus 55 S.T.","Italy","Men","","Bassano Virtus 55 ST"
"Benevento Calcio","Italy","Men","",""
"Bologna FC 1909","Italy","Men","Serie A",""
"Brescia Calcio","Italy","Men","Serie B",""
"Cagliari Calcio","Italy","Men","Serie A",""
"Calcio Catania","Italy","Men","",""
"Calcio Lecco 1912","Italy","Men","Serie B",""
"Calcio Padova","Italy","Men","",""
"Calcio Portogruaro-Summaga","Italy","Men","",""
"Campodarsego Calcio 1974","Italy","Men","",""
"Carpi FC 1909","Italy","Men","",""
"Carrarese Calcio","Italy","Men","",""
"CF Florentia","Italy","Women","",""
"Ciliverghe Calcio","Italy","Men","",""
"Como 1907","Italy","Men","Serie B","Como Calcio,FC Como"
"Cosenza Calcio 1914","Italy","Men","Serie B","Cosenza Calcio"
"Delfino Pescara 1936","Italy","Men","",""
"Empoli FC","Italy","Men","Serie A",""
"Empoli FC","Italy","Women","",""
"FC Bari 1908","Italy","Men","Serie B",""
"FC Casertana","Italy","Men","","Casertana FC"
"FC Como Women","Italy","Women","Serie A",""
"FC Crotone","Italy","Men","",""
"FC Francavilla","Italy","Men","",""
"FC Ponsacco 1920 SSD","Italy","Men","","FC Ponsacco 1920"
"FC Pro Vercelli 1892","Italy","Men","",""
"FC Südtirol","Italy","Men","Serie B",""
"FCD Altovicentino","Italy","Men","",""
"FeralpiSalò","Italy","Men","Serie B",""
"Fermana FC","Italy","Men","",""
"Fiorentina Women's FC","Italy","Women","Serie A",""
"Foggia Calcio","Italy","Men","",""
"Foligno Calcio","Italy","Men","",""
"Frosinone Calcio","Italy","Men","Serie A",""
"Gallipoli Calcio","Italy","Men","",""
"Genoa CFC","Italy","Men","Serie A",""
"GSD Ambrosiana","Italy","Men","",""
"GSD RapalloBogliasco","Italy","Men","",""
"Hellas Verona FC","Italy","Men","Serie A",""
"Hellas Verona Women","Italy","Women","",""
"Imolese Calcio 1919","Italy","Men","",""
"Levante","Italy","Women","Serie A",""
"Internazionale","Italy","Men","Serie A","Inter"
"Juventus FC","Italy","Men","Serie A",""
"Juventus FC Women","Italy","Women","Serie A",""
"L'Aquila Calcio 1927","Italy","Men","",""
"Modena FC","Italy","Men","Serie B","Modena FC 2018"
"Monterosi FC","Italy","Men","",""
"Novara Calcio","Italy","Men","",""
"Paganese Calcio 1926","Italy","Men","",""
"Parma Calcio 1913","Italy","Women","",""
"Parma FC","Italy","Men","Serie B",""
"Piacenza Calcio 1919","Italy","Men","",""
"Pink Bari Calcio","Italy","Women","",""
"Pordenone Calcio","Italy","Men","",""
"Potenza FC","Italy","Men","","SSD Potenza Calcio"
"PS AZ Picerno 1973","Italy","Men","",""
"Ravenna FC","Italy","Men","",""
"Reggina Calcio","Italy","Men","","US Reggina 1914"
"Santarcangelo Calcio","Italy","Men","",""
"Savona F.B.C.","Italy","Men","","Savona FBC"
"SC Caronnese ASD","Italy","Men","","SC Caronnese"
"SC Siracusa","Italy","Men","","Siracusa Calcio"
"SPAL 2013","Italy","Men","",""
"Spezia Calcio","Italy","Men","Serie B",""
"SS Juve Stabia","Italy","Men","",""
"SS Lazio","Italy","Men","Serie A",""
"SS Lazio CF","Italy","Women","",""
"SS Maceratese 1922","Italy","Men","",""
"SS Matelica Calcio","Italy","Men","",""
"SS Matera Calcio","Italy","Men","",""
"SS Monopoli 1966","Italy","Men","",""
"SS Rende","Italy","Men","","Rende Calcio 1968"
"SS Teramo Calcio","Italy","Men","",""
"SS Turris Calcio","Italy","Men","","ASD Turris Calcio"
"SS Virtus Lanciano 1924","Italy","Men","",""
"SSC Napoli","Italy","Men","Serie A","Napoli"
"SSD Casarano Calcio","Italy","Men","",""
"SSD ChievoVerona Valpo","Italy","Women","",""
"SSD Correggese Calcio 1948","Italy","Men","","Correggese Calcio 1948"
"SSD Lucchese 1905","Italy","Men","","AS Lucchese Libertas 1905"
"SSD Massese","Italy","Men","","US Massese 1919"
"SSD Napoli Femminile","Italy","Women","Serie A",""
"SSD San Nicolò Calcio","Italy","Men","",""
"Taranto FC 1927","Italy","Men","",""
"Ternana Calcio","Italy","Men","Serie B",""
"Terracina Calcio 1925","Italy","Men","",""
"Torino FC","Italy","Men","Serie A",""
"Trapani Calcio","Italy","Men","",""
"Treviso FBC 1993","Italy","Men","",""
"Tritium Calcio 1908","Italy","Men","",""
"UC AlbinoLeffe","Italy","Men","",""
"UC Sampdoria","Italy","Women","Serie A",""
"UC Sampdoria","Italy","Men","Serie B",""
"Udinese Calcio","Italy","Men","Serie A",""
"UPC Tavagnacco","Italy","Women","",""
"US Adriese","Italy","Men","","USD Adriese"
"US Alessandria Calcio 1912","Italy","Men","",""
"US Arezzo","Italy","Men","","SS Arezzo"
"US Avellino 1912","Italy","Men","",""
"US Catanzaro 1929","Italy","Men","Serie B","US Catanzaro"
"US Città di Palermo","Italy","Men","Serie B",""
"US Città di Pontedera","Italy","Men","",""
"US Cremonese","Italy","Men","Serie B",""
"US Grosseto FC","Italy","Men","","FC Grosseto SSD"
"US Latina Calcio","Italy","Men","",""
"US Lecce","Italy","Men","Serie A",""
"US Pistoiese 1921","Italy","Men","",""
"US Poggibonsi","Italy","Men","",""
"US Salernitana 1919","Italy","Men","Serie A",""
"US Sassuolo Calcio","Italy","Women","Serie A",""
"US Sassuolo Calcio","Italy","Men","Serie A",""
"US Triestina Calcio","Italy","Men","","US Triestina Calcio 1918"
"USD 1913 Seregno Calcio","Italy","Men","","US 1913 Seregno Calcio"
"USD Akragas Città dei Templi","Italy","Men","","SS Akragas"
"USD Breno","Italy","Men","",""
"USD Cavese 1919","Italy","Men","",""
"USD Olginatese","Italy","Men","",""
"USD Sestri Levante 1919","Italy","Men","","US Sestri Levante"
"Venezia FC","Italy","Men","Serie B","AC Venezia 1907,Unione Venezia"
"Vicenza Calcio","Italy","Men","","L.R. Vicenza Virtus"
"Virtus Entella","Italy","Men","","ACD ,Virtus Entella"
"Civitanovese","Italy","Men","",""
"AF Amadou Diallo","Ivory Coast","Men","","AFAD Djékanou"
"AS Indeni� Abengourou","Ivory Coast","Men","",""
"ASEC Mimosas","Ivory Coast","Men","",""
"Bouak� FC","Ivory Coast","Men","",""
"CO Korhogo","Ivory Coast","Men","",""
"ES Bafing","Ivory Coast","Men","",""
"FC San Pedro","Ivory Coast","Men","",""
"LYS FC","Ivory Coast","Men","",""
"RC Abidjan","Ivory Coast","Men","",""
"SC Gagnoa","Ivory Coast","Men","",""
"SOA FC","Ivory Coast","Men","",""
"SOL FC","Ivory Coast","Men","",""
"SC d'Adjam�","Ivory Coast","Men","",""
"USC Bassam","Ivory Coast","Men","",""
"Africa Sports d'Abidjan","Ivory Coast","Men","","Africa Sports"
"AC Nagano Parceiro","Japan","Men","",""
"AC Nagano Parceiro Ladies","Japan","Women","Women Empowerment League",""
"Albirex Niigata","Japan","Men","J1 League",""
"Albirex Niigata Ladies","Japan","Women","Women Empowerment League",""
"AS Elfen Saitama","Japan","Women","Women Empowerment League",""
"Avispa Fukuoka","Japan","Men","J1 League",""
"Blaublitz Akita","Japan","Men","J2 League",""
"Cerezo Osaka","Japan","Men","J1 League",""
"Ehime FC","Japan","Men","",""
"Fagiano Okayama FC","Japan","Men","J2 League",""
"FC Gifu","Japan","Men","",""
"FC Machida Zelvia","Japan","Men","J2 League",""
"FC Mito HollyHock Ibaraki","Japan","Men","J2 League",""
"FC Ryūkyū","Japan","Men","",""
"FC Tokyo","Japan","Men","J1 League",""
"Fujieda MYFC","Japan","Men","J2 League",""
"Gamba Osaka","Japan","Men","J1 League",""
"Giravanz Kitakyushu","Japan","Men","",""
"Grulla Morioka","Japan","Men","",""
"Hitachi Kashiwa Reysol","Japan","Men","J1 League",""
"Hokkaido Consadole Sapporo","Japan","Men","J1 League","Consadole Sapporo"
"INAC Kobe Leonessa","Japan","Women","Women Empowerment League",""
"Iwaki FC","Japan","Men","J2 League",""
"JEF United Ichihara Chiba","Japan","Men","J2 League","JEF United Ichihara,JEF Utd. Chiba"
"JEF United Ichihara Chiba Ladies","Japan","Women","Women Empowerment League",""
"Júbilo Iwata","Japan","Men","J2 League",""
"Kagoshima United FC","Japan","Men","",""
"Kamatamare Sanuki","Japan","Men","",""
"Kashima Antlers","Japan","Men","J1 League",""
"Kataller Toyama","Japan","Men","",""
"Kawasaki Frontale","Japan","Men","J1 League",""
"Kyoto Sanga FC","Japan","Men","J1 League","Kyoto Purple Sanga FC"
"Matsumoto Yamaga FC","Japan","Men","",""
"Montedio Yamagata","Japan","Men","J2 League",""
"Nagoya Grampus","Japan","Men","J1 League","Nagoya Grampus Eight"
"Nippon TV Tokyo Verdy Beleza","Japan","Women","Women Empowerment League",""
"Nojima Stella Kanagawa Sagamihara","Japan","Women","Women Empowerment League",""
"Oita Trinita","Japan","Men","J2 League",""
"Omiya Ardija","Japan","Men","J2 League",""
"Ōmiya Ardija Ventus","Japan","Women","Women Empowerment League",""
"Renofa Yamaguchi FC","Japan","Men","J2 League",""
"Roasso Kumamoto","Japan","Men","J2 League",""
"Sagan Tosu","Japan","Men","J1 League",""
"Sanfrecce Hiroshima FC","Japan","Men","J1 League",""
"Sanfrecce Hiroshima Regina","Japan","Women","Women Empowerment League",""
"SC Sagamihara","Japan","Men","",""
"Shimizu S-Pulse","Japan","Men","J2 League",""
"Shonan Bellmare","Japan","Men","J1 League",""
"Thespakusatsu Gunma","Japan","Men","J2 League",""
"Tochigi SC","Japan","Men","J2 League",""
"Tokushima Vortis","Japan","Men","J2 League",""
"Tokyo Verdy","Japan","Men","J2 League","Tokyo Verdy 1969,Urawa Reds"
"Urawa Red Diamonds","Japan","Men","J1 League",""
"Urawa Red Diamonds Ladies","Japan","Women","Women Empowerment League",""
"V-Varen Nagasaki","Japan","Men","J2 League",""
"Vegalta Sendai","Japan","Men","J2 League",""
"Vegalta Sendai Ladies","Japan","Women","Women Empowerment League",""
"Ventforet Kofu","Japan","Men","J2 League",""
"Vissel Kobe","Japan","Men","J1 League",""
"Yokohama F. Marinos","Japan","Men","J1 League",""
"Yokohama FC","Japan","Men","J1 League",""
"Zweigen Kanazawa","Japan","Men","J2 League",""
"Al-Ahli","Jordan","Men","",""
"Al-Faisaly","Jordan","Men","",""
"Al-Hussein","Jordan","Men","",""
"Al-Jalil","Jordan","Men","",""
"Al-Ramtha","Jordan","Men","",""
"Al-Salt","Jordan","Men","",""
"Ma'an","Jordan","Men","",""
"Moghayer Al-Sarhan","Jordan","Men","",""
"Sahab","Jordan","Men","",""
"Shabab Al-Aqaba","Jordan","Men","",""
"Shabab Al-Ordon","Jordan","Men","",""
"BIIK Kazygurt","Kazakhstan","Women","",""
"FC Aktobe","Kazakhstan","Men","",""
"FC Alma-Ata","Kazakhstan","Men","",""
"FC Astana","Kazakhstan","Men","","Astana FK"
"FC Astana-1964","Kazakhstan","Men","",""
"FC Atyrau","Kazakhstan","Men","",""
"FC Irtysh Pavlodar","Kazakhstan","Men","",""
"FC Kairat","Kazakhstan","Men","","Qaırat Almaty FK"
"FC Kaisar","Kazakhstan","Men","",""
"FC Kyzylzhar","Kazakhstan","Men","",""
"FC Okzhetpes","Kazakhstan","Men","",""
"FC Ordabasy","Kazakhstan","Men","","Ordabasy Shymkent FK"
"FC Shakhter Karagandy","Kazakhstan","Men","",""
"FC Tobol","Kazakhstan","Men","","Tobol Qostanaı FK,Tobol Kostanay"
"FC Zhetysu","Kazakhstan","Men","",""
"Oqjetpes Kókshetaý FK","Kazakhstan","Women","",""
"Tomiris Tūran FK","Kazakhstan","Women","",""
"A.F.C. Leopards","Kenya","Men","",""
"Bandari","Kenya","Men","",""
"Bidco United F.C.","Kenya","Men","",""
"Gor Mahia","Kenya","Men","",""
"Kakamega Homeboyz","Kenya","Men","",""
"Kariobangi Sharks","Kenya","Men","",""
"Kenya Commercial Bank","Kenya","Men","",""
"Mathare United","Kenya","Men","",""
"Nairobi City Stars","Kenya","Men","",""
"Nzoia Sugar","Kenya","Men","",""
"Police FC","Kenya","Men","",""
"Posta Rangers","Kenya","Men","",""
"Sofapaka","Kenya","Men","",""
"Talanta","Kenya","Men","",""
"Tusker","Kenya","Men","",""
"Ulinzi Stars","Kenya","Men","",""
"Vihiga Bullets","Kenya","Men","",""
"Wazito","Kenya","Men","",""
"Coast Stars","Kenya","Men","",""
"Busan IPark","Korea Republic","Men","","Busan I'Park"
"Daegu FC","Korea Republic","Men","K League 1",""
"Daejeon Citizen FC","Korea Republic","Men","K League 1",""
"FC Anyang","Korea Republic","Men","",""
"FC Seoul","Korea Republic","Men","K League 1",""
"Gangwon FC","Korea Republic","Men","K League 1",""
"Gimcheon Sangmu FC","Korea Republic","Men","","Sangju Sangmu FC"
"Gwangju FC","Korea Republic","Men","K League 1",""
"Gyeongnam FC","Korea Republic","Men","",""
"Incheon United FC","Korea Republic","Men","K League 1","Incheon Utd."
"Jeju United FC","Korea Republic","Men","K League 1",""
"Jeonbuk Hyundai Motors FC","Korea Republic","Men","K League 1",""
"Jeonnam Dragons","Korea Republic","Men","",""
"Pohang Steelers","Korea Republic","Men","K League 1",""
"Seongnam FC","Korea Republic","Men","",""
"Suwon FC","Korea Republic","Men","K League 1",""
"Suwon Samsung Bluewings","Korea Republic","Men","K League 1","Suwon Bluewings"
"Ulsan Hyundai FC","Korea Republic","Men","K League 1",""
"FC Prishtina","Kosovo","Men","",""
"KF Ballkani Therandë","Kosovo","Men","",""
"KF Drita","Kosovo","Men","",""
"KF Dukagjini Klinë","Kosovo","Men","",""
"KF Llapi","Kosovo","Men","",""
"KF Trepça'89","Kosovo","Men","",""
"KFF EP-Com Hajvalia","Kosovo","Women","",""
"KFF Hajvalia","Kosovo","Women","",""
"KFF Mitrovica","Kosovo","Women","",""
"Dinaburg FC","Latvia","Men","",""
"FC Daugava","Latvia","Men","",""
"FK Daugava","Latvia","Men","",""
"FK Jelgava","Latvia","Men","",""
"FK Liepāja","Latvia","Men","",""
"FK Liepājas Metalurgs","Latvia","Men","",""
"FK Rīga","Latvia","Men","",""
